# LC-RV reference data -- glycerol concentration series (20-100 % by mass).
# Source workbook: 'Rotational Viscometer Data.xlsx', sheet 'Sasanka Gylcerol and Oil 2' (columns G_100% 43mm .. G_20% 43mm).
# Instrument geometry: cup inner diameter 46.0 mm, bob 43.0 mm, annular gap 1.5 mm, wetted bob height 25.0 mm.
# BELOW-DETECTION CONVENTION: a load_cell_g of exactly 0 (and the small negative values in the 20-60 % columns) are GENUINE readings at or below the instrument's detection floor -- they are NOT missing data. An empty cell means no reading was recorded. Do not drop the zeros.
# load_cell_g is a single raw replicate reading. Columns prefixed 'wb_' are workbook-computed per-RPM-group values, repeated on every replicate row of that group.
# wb_series_mean_viscosity_Pas / wb_series_sd_viscosity_Pas are the workbook's mean and SD of wb_viscosity_Pas over the whole 120-400 RPM sweep for that concentration. wb_literature_viscosity_Pas is the reference value the workbook compared against (see data/README.md -- these are 25 C Sheely values except the 100 % entry).
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# Corresponds to paper Fig. 4A (shear stress vs shear rate) and Fig. 4B (measured vs literature viscosity bars).
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column,wb_series_mean_viscosity_Pas,wb_series_sd_viscosity_Pas,wb_literature_viscosity_Pas
glycerol,60,46,43,1.5,25,180.07,180,15,0.01,0.01,18.84955592,0.4052654523,270.1769682,0.02904762775,0.0001075133382,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,180.07,180,16,0.01,0.01,18.84955592,0.4052654523,270.1769682,0.02904762775,0.0001075133382,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,180.07,180,17,0.01,0.01,18.84955592,0.4052654523,270.1769682,0.02904762775,0.0001075133382,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,180.07,180,18,0.01,0.01,18.84955592,0.4052654523,270.1769682,0.02904762775,0.0001075133382,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,180.07,180,19,0.01,0.01,18.84955592,0.4052654523,270.1769682,0.02904762775,0.0001075133382,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,180.07,180,20,0.01,0.01,18.84955592,0.4052654523,270.1769682,0.02904762775,0.0001075133382,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,1,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,2,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,3,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,4,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,5,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,6,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,7,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,8,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,9,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,10,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,11,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,12,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,13,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,14,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,15,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,16,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,17,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,18,0.01,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,19,0,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,190.11,190,20,0,0.009,19.89675347,0.4277801997,285.1867998,0.02614286498,9.16692673e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,1,0.01,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,2,0.01,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,3,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,4,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,5,0.01,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,6,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,7,0.01,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,8,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,9,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,10,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,11,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,12,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,13,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,14,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,15,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,16,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,17,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,18,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,19,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,200,200,20,0,0.002,20.94395102,0.450294947,300.1966313,0.005809525551,1.935240087e-05,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,1,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,2,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,3,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,4,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,5,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,6,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,7,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,8,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,9,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,10,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,11,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,12,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,13,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,14,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,15,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,16,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,17,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,18,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,19,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,210.08,210,20,0,0,21.99114858,0.4728096944,315.2064629,0,0,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,1,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,2,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,3,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,4,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,5,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,6,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,7,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,8,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,9,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,10,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,11,0,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,12,0.11,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,13,0.36,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,14,0.41,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,15,0.43,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,16,0.45,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,17,0.45,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,18,0.44,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,19,0.45,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,220.1,220,20,0.46,0.178,23.03834613,0.4953244417,330.2162945,0.517047774,0.001565785162,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,1,0.47,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,2,0.5,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,3,0.51,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,4,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,5,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,6,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,7,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,8,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,9,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,10,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,11,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,12,0.52,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,13,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,14,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,15,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,16,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,17,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,18,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,19,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,230.06,230,20,0.53,0.5205,24.08554368,0.5178391891,345.226126,1.511929025,0.004379532459,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,1,0.53,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,2,0.55,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,3,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,4,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,5,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,6,0.58,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,7,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,8,0.56,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,9,0.56,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,10,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,11,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,12,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,13,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
glycerol,60,46,43,1.5,25,240,240,14,0.57,0.5665,25.13274123,0.5403539364,360.2359576,1.645548112,0.004567972956,Sasanka Gylcerol and Oil 2,G_60% 43mm,0.004823126089,0.0001538127667,0.00882
